Date,DRP** mg/L P,Flow_gal,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2003-03-25,,43060000,3,18.3,,,0.52,,,,,,,7,2003,43,7.42,,21,
2003-03-26,,43620000,3,20.2,,,0.52,,,,,,,7,2003,44,7.38,,21.4,
2003-03-27,,43370000,3,19.8,,,0.52,,,,,,,6,2003,43,7.63,,21,
2003-03-28,,43000000,3,19.8,,,0.52,,,,,,,6,2003,43,7.52,,21.2,
2003-03-29,,43870000,3,19.9,,,0.52,,,,,,,5,2003,44,7.42,,21.1,
2003-03-30,,42940000,3,19.8,,,0.52,,,,,,,5,2003,43,7.47,,22.1,
2003-03-31,,42120000,3,18.3,,,0.52,,,,,,,7,2003,42,7.61,,22.9,
2003-04-01,,39940000,4,14.3,,,0.52,,,,,,,6,2003,40,7.56,,21.2,
2003-04-02,,42120000,4,20,0.82,0.69,0.52,,,,22,,0.5,5,2003,42,7.4,,20.9,
2003-04-03,,42060000,4,20.1,,,0.52,,,,,,,6,2003,42,7.38,,20.8,
2003-04-04,,46440000,4,19.8,,,0.52,,,,,,,4,2003,46,7.49,,20.3,
2003-04-05,,44750000,4,18.7,,,0.52,,,,,,,4,2003,45,7.37,,20.5,
2003-04-06,,43820000,4,18,,,0.52,,,,,,,4,2003,44,7.24,,20.5,
2003-04-07,,43820000,4,15.5,,,0.52,,,,,,,5,2003,44,7.29,,21.4,
2003-04-08,,42060000,4,19.7,0.52,0.66,0.52,,,,22.1,,0.57,6,2003,42,7.58,,21.7,
2003-04-09,,42500000,4,19.8,,,0.52,,,,,,,5,2003,43,7.5,,21.3,
2003-04-10,,37810000,4,20.2,,,0.52,,,,,,,5,2003,38,7.65,,21.3,
2003-04-11,,42370000,4,20.8,,,0.52,,,,,,,5,2003,42,7.49,,21.2,
2003-04-12,,50500000,4,20.7,,,0.52,,,,,,,5,2003,51,7.56,,19,
2003-04-13,,75370000,4,18.7,,,0.52,,,,,,,5,2003,75,7.36,,19.4,
2003-04-14,,54000000,4,11.8,,,0.52,,,,,,,8,2003,54,7.49,,20.1,
2003-04-15,,49310000,4,12.6,,,0.52,,,,,,,6,2003,49,7.54,,20.4,
2003-04-16,,47190000,4,16.5,,,0.52,,,,,,,6,2003,47,7.62,,20.8,
2003-04-17,,46500000,4,18,,,0.52,,,,,,,5,2003,47,7.55,,20.5,
2003-04-18,,46190000,4,18.9,,,0.52,,,,,,,5,2003,46,7.51,,20.8,
2003-04-19,,46310000,4,18,,,0.52,,,,,,,6,2003,46,7.56,,21.5,
2003-04-20,,45370000,4,17.9,,,0.52,,,,,,,9,2003,45,7.49,,20.9,
2003-04-21,,45400000,4,16.4,0.18,0.69,0.52,,,,18.6,,1.23,6,2003,45,7.48,,21,
2003-04-22,,43370000,4,19.7,,,0.52,,,,,,,6,2003,43,7.33,,20.8,
2003-04-23,,46000000,4,19.8,,,0.52,,,,,,,6,2003,46,7.42,,20.8,
2003-04-24,,45940000,4,20.8,,,0.52,,,,,,,7,2003,46,7.55,,20.6,
2003-04-25,,48000000,4,17.8,,,0.52,,,,,,,7,2003,48,7.5,,20.1,
2003-04-26,,48000000,4,19,,,0.52,,,,,,,7,2003,48,7.41,,21,
2003-04-27,,47000000,4,17.9,,,0.52,,,,,,,8,2003,47,7.48,,21.2,
2003-04-28,,52370000,4,18.1,,,0.52,,,,,,,11,2003,52,7.4,,20.2,
2003-04-29,,50390000,4,16.2,,,0.52,,,,,,,10,2003,50,7.56,,20.5,
2003-04-30,,48120000,4,18,0.17,0.78,0.52,,,,19.6,,1.3,9,2003,48,7.64,,21.1,
2003-05-01,,51100000,5,18.8,,,0.52,,,,,,,9,2003,51,7.84,,20.5,
2003-05-02,,48150000,5,18.3,,,0.52,,,,,,,10,2003,48,7.51,,21.1,
2003-05-03,,57060000,5,17.4,,,0.52,,,,,,,9,2003,57,7.54,,22,
2003-05-04,,52390000,5,17,,,0.52,,,,,,,9,2003,52,7.52,,20.8,
2003-05-05,,51060000,5,15.6,0.14,0.77,0.52,,,,17.9,,1.19,9,2003,51,7.45,,21.1,
2003-05-06,,48890000,5,16.3,,,0.52,,,,,,,8,2003,49,7.54,,20.9,
2003-05-07,,48160000,5,16.7,,,0.52,,,,,,,6,2003,48,7.44,,21,
2003-05-08,,47220000,5,18.2,,,0.52,,,,,,,6,2003,47,7.5,,21,
2003-05-09,,47150000,5,20.1,,,0.52,,,,,,,6,2003,47,7.48,,21.3,
2003-05-10,,45740000,5,15.3,,,0.52,,,,,,,6,2003,46,7.41,,21.2,
2003-05-11,,45630000,5,19.4,,,0.52,,,,,,,7,2003,46,7.49,,22.1,
2003-05-12,,48090000,5,17.7,0.14,0.95,0.52,,,,20.8,,1.42,8,2003,48,7.46,,21.5,
2003-05-13,,46680000,5,19.6,,,0.52,,,,,,,8,2003,47,7.63,,22.4,
2003-05-14,,45650000,5,20.8,,,0.52,,,,,,,7,2003,46,7.52,,22,
2003-05-15,,45500000,5,20.5,,,0.52,,,,,,,6,2003,46,7.39,,21.7,
2003-05-16,,43970000,5,21,,,0.52,,,,,,,8,2003,44,7.43,,22.4,
2003-05-17,,44470000,5,20.7,,,0.52,,,,,,,9,2003,44,7.51,,23.8,
2003-05-18,,44320000,5,20.8,,,0.52,,,,,,,8,2003,44,7.46,,22.7,
2003-05-19,,45250000,5,20.1,,,0.52,,,,,,,11,2003,45,7.18,,22.8,
2003-05-20,,44360000,5,20.3,0.18,0.96,0.52,,,,23.4,,1.3,10,2003,44,7.43,,23.1,
2003-05-21,,43960000,5,20.6,,,0.52,,,,,,,9,2003,44,7.41,,23.5,
2003-05-22,,43540000,5,20.8,,,0.52,,,,,,,7,2003,44,7.37,,23.4,
2003-05-23,,43440000,5,20.6,,,0.52,,,,,,,6,2003,43,7.43,,23.7,
2003-05-24,,43330000,5,19.3,,,0.52,,,,,,,6,2003,43,7.55,,23.4,
2003-05-25,,41390000,5,19.7,,,0.52,,,,,,,7,2003,41,7.47,,23.1,
2003-05-26,,44430000,5,20,,,0.52,,,,,,,8,2003,44,7.41,,23.2,
2003-05-27,,43710000,5,19.6,,,0.52,,,,,,,9,2003,44,7.5,,24.1,
2003-05-28,,43720000,5,18.8,,,0.52,,,,,,,9,2003,44,7.38,,24.2,
2003-05-29,,45440000,5,21.4,0.23,,0.52,,,,24.6,,,11,2003,45,7.53,,23.8,
2003-05-30,,42480000,5,22.2,,,0.52,,,,,,,9,2003,42,7.38,,23.4,
2003-05-31,,42330000,5,22.9,,,0.52,,,,,,,7,2003,42,7.41,,23.9,
2003-06-01,,41940000,6,22.1,,,0.52,,,,,,,7,2003,42,7.42,,24.8,
2003-06-02,,44200000,6,20.5,,,0.52,,,,,,,9,2003,44,7.44,,24.4,
2003-06-03,,42800000,6,20.3,,,0.52,,,,,,,9,2003,43,7.49,,23.8,
2003-06-04,,42500000,6,20.8,0.26,0.81,0.52,,,,24.1,,0.77,7,2003,43,7.59,,23.8,
2003-06-05,,42000000,6,22.3,,,0.52,,,,,,,7,2003,42,7.64,,22.5,
2003-06-06,,43600000,6,20.9,,,0.52,,,,,,,7,2003,44,7.53,,22.9,
2003-06-07,,44300000,6,23,,,0.52,,,,,,,9,2003,44,7.55,,23.3,
2003-06-08,,44900000,6,22,,,0.52,,,,,,,8,2003,45,7.53,,23.6,
2003-06-09,,45600000,6,17.4,0.35,0.8,0.52,,,,19.8,,0.87,8,2003,46,7.55,,23.4,
2003-06-10,,43700000,6,19.6,,,0.52,,,,,,,7,2003,44,7.6,,23.4,
2003-06-11,,43500000,6,20.3,,,0.52,,,,,,,6,2003,44,7.7,,23.4,
2003-06-12,,43200000,6,22.1,,,0.52,,,,,,,5,2003,43,7.7,,23.1,
2003-06-13,,43900000,6,21.8,,,0.52,,,,,,,5,2003,44,7.52,,23.3,
2003-06-14,,44200000,6,20.7,,,0.52,,,,,,,6,2003,44,7.58,,23.4,
2003-06-15,,43500000,6,20.5,,,0.52,,,,,,,6,2003,44,7.48,,24.4,
2003-06-16,,46700000,6,20.3,0.3,,0.52,,,,23.1,,0.84,8,2003,47,7.48,,23.6,
2003-06-17,,44000000,6,21,,,0.52,,,,,,,9,2003,44,7.52,,24.1,
2003-06-18,,42400000,6,21.4,,,0.52,,,,,,,7,2003,42,7.52,,23.6,
2003-06-19,,42500000,6,21.8,,,0.52,,,,,,,6,2003,43,7.55,,23.9,
2003-06-20,,42300000,6,22.2,,,0.52,,,,,,,6,2003,42,7.5,,23.8,
2003-06-21,,43500000,6,22.7,,,0.52,,,,,,,7,2003,44,7.56,,23.8,
2003-06-22,,42900000,6,22.1,,,0.52,,,,,,,7,2003,43,7.44,,23,
2003-06-23,,43500000,6,21.3,,,0.52,,,,,,,7,2003,44,7.43,,24.2,
2003-06-24,,42300000,6,20,0.53,1.04,0.52,,,,22.7,,0.77,6,2003,42,7.56,,24.9,
2003-06-25,,42700000,6,20.6,,,0.52,,,,,,,6,2003,43,7.41,,25.9,
2003-06-26,,43300000,6,20,,,0.52,,,,,,,5,2003,43,7.56,,25.1,
2003-06-27,,46000000,6,20.9,,,0.52,,,,,,,5,2003,46,7.45,,23.4,
2003-06-28,,42200000,6,20.4,,,0.52,,,,,,,7,2003,42,7.47,,26.1,
2003-06-29,,42700000,6,19.8,,,0.52,,,,,,,6,2003,43,7.46,,24.9,
2003-06-30,,42200000,6,19.4,0.48,0.72,0.52,,,,22.1,,1.25,8,2003,42,7.42,,25,
2003-07-01,,41900000,7,19.6,0.48,0.73,0.52,,,,22.8,,1.3,5,2003,42,7.41,,24.7,
2003-07-02,,40700000,7,20.3,,,0.52,,,,,,,5,2003,41,7.52,,27.9,
2003-07-03,,41100000,7,20,,,0.52,,,,,,,5,2003,41,7.38,,25.1,
2003-07-04,,39900000,7,20.2,,,0.52,,,,,,,4,2003,40,7.42,,25.2,
2003-07-05,,39500000,7,20.9,,,0.52,,,,,,,5,2003,40,7.41,,25.1,
2003-07-06,,48300000,7,20.6,,,0.52,,,,,,,6,2003,48,7.54,,24.9,
2003-07-07,,42000000,7,18.2,0.46,0.91,0.52,,,,21,,0.78,8,2003,42,7.36,,24.2,
2003-07-08,,41100000,7,19.8,,,0.52,,,,,,,6,2003,41,7.29,,25,
2003-07-09,,41200000,7,21,,,0.52,,,,,,,8,2003,41,7.36,,25.8,
2003-07-10,,40900000,7,22.5,,,0.52,,,,,,,6,2003,41,7.44,,26.1,
2003-07-11,,41800000,7,22.1,,,0.52,,,,,,,5,2003,42,7.4,,25.6,
2003-07-12,,41200000,7,21.5,,,0.52,,,,,,,7,2003,41,7.56,,25.1,
2003-07-13,,41300000,7,23,,,0.52,,,,,,,6,2003,41,7.35,,25.2,
2003-07-14,,41800000,7,21.7,,,0.52,,,,,,,8,2003,42,7.37,,25.5,
2003-07-15,,38500000,7,22.9,,,0.52,,,,,,,6,2003,39,7.33,,26.7,
2003-07-16,,44300000,7,21.7,,,0.52,,,,,,,6,2003,44,7.46,,24.5,
2003-07-17,,41000000,7,22.6,,,0.52,,,,,,,5,2003,41,7.38,,26.6,
2003-07-18,,41400000,7,21,0.19,0.4,0.52,,,,23.4,,0.74,6,2003,41,7.36,,26.5,
2003-07-19,,41200000,7,21.6,,,0.52,,,,,,,6,2003,41,7.4,,56.4,
2003-07-20,,40900000,7,21,,,0.52,,,,,,,6,2003,41,7.36,,25.7,
2003-07-21,,41500000,7,20.7,0.19,0.39,0.52,,,,22.5,,0.83,5,2003,42,7.32,,26.1,
2003-07-22,,41100000,7,20.1,,,0.52,,,,,,,5,2003,41,7.48,,27.3,
2003-07-23,,41100000,7,21.2,,,0.52,,,,,,,5,2003,41,7.34,,25.9,
2003-07-24,,41400000,7,21.1,,,0.52,,,,,,,5,2003,41,7.42,,26.9,
2003-07-25,,40700000,7,21.7,,,0.52,,,,,,,5,2003,41,7.34,,25.3,
2003-07-26,,40000000,7,20.4,,,0.52,,,,,,,5,2003,40,7.32,,25.5,
2003-07-27,,40900000,7,20.7,,,0.52,,,,,,,6,2003,41,7.38,,26.5,
2003-07-28,,41400000,7,20,,,0.52,,,,,,,6,2003,41,7.26,,26,
2003-07-29,,40700000,7,18.9,,,0.52,,,,,,,6,2003,41,7.39,,25.9,
2003-07-30,,40100000,7,20,,,0.52,,,,,,,5,2003,40,7.34,,24.3,
2003-07-31,,40700000,7,22.5,0.78,0.64,0.52,,,,24.5,,0.8,5,2003,41,7.26,,25.4,
2003-08-01,,41400000,8,20.1,,,0.52,,,,,,,6,2003,41,7.3,,26.7,
2003-08-02,,41200000,8,20.8,,,0.52,,,,,,,6,2003,41,7.4,,24.1,
2003-08-03,,41700000,8,19.7,,,0.52,,,,,,,6,2003,42,7.42,,25.7,
2003-08-04,,42000000,8,20.1,,,0.52,,,,,,,7,2003,42,7.32,,24.1,
2003-08-05,,43300000,8,19.3,,,0.52,,,,,,,8,2003,43,7.41,,25.5,
2003-08-06,,41200000,8,21.5,0.3,0.29,0.52,,,,24.1,,1.05,11,2003,41,7.3,,25.3,
2003-08-07,,41200000,8,20.8,,,0.52,,,,,,,7,2003,41,7.32,,25.5,
2003-08-08,,37010000,8,20.3,,,0.52,,,,,,,7,2003,37,7.26,,26,
2003-08-09,,46020000,8,20.5,,,0.52,,,,,,,8,2003,46,7.34,,24.9,
2003-08-10,,41500000,8,19.4,,,0.52,,,,,,,9,2003,42,7.8,,25.5,
2003-08-11,,42100000,8,19.8,,,0.52,,,,,,,9,2003,42,7.34,,26.1,
2003-08-12,,41300000,8,19,,,0.52,,,,,,,8,2003,41,7.37,,26,
2003-08-13,,41100000,8,20.8,,,0.52,,,,,,,7,2003,41,7.25,,25.8,
2003-08-14,,41600000,8,20.3,0.74,0.86,0.52,,,,22.8,,1.02,7,2003,42,7.37,,25.7,
2003-08-15,,41100000,8,21.4,,,0.52,,,,,,,8,2003,41,7.3,,24.5,
2003-08-16,,41500000,8,20.9,,,0.52,,,,,,,8,2003,42,7.48,,26,
2003-08-17,,41400000,8,19.9,,,0.52,,,,,,,6,2003,41,7.42,,25.8,
2003-08-18,,42150000,8,20.6,,,0.52,,,,,,,8,2003,42,7.27,,25.9,
2003-08-19,,41680000,8,21.2,,,0.52,,,,,,,9,2003,42,7.28,,26.3,
2003-08-20,,42040000,8,21.2,0.67,0.9,0.52,,,,23.7,,1.4,7,2003,42,7.35,,26,
2003-08-21,,41920000,8,22.3,,,0.52,,,,,,,7,2003,42,7.26,,25.7,
2003-08-22,,40810000,8,22,,,0.52,,,,,,,29,2003,41,7.25,,26,
2003-08-23,,41190000,8,21.3,,,0.52,,,,,,,5,2003,41,7.41,,26.3,
2003-08-24,,42340000,8,22.2,,,0.52,,,,,,,5,2003,42,7.34,,27,
2003-08-25,,43110000,8,21.3,0.37,1.2,0.52,,,,22.7,,1.35,8,2003,43,7.25,,26.9,
2003-08-26,,42090000,8,21.4,,,0.52,,,,,,,7,2003,42,7.24,,25.7,
2003-08-27,,42120000,8,22.2,,,0.52,,,,,,,6,2003,42,7.36,,26.1,
2003-08-28,,42210000,8,24,,,0.52,,,,,,,5,2003,42,7.32,,25.6,
2003-08-29,,41830000,8,24.2,,,0.52,,,,,,,7,2003,42,7.43,,25.5,
2003-08-30,,41220000,8,22.9,,,0.52,,,,,,,8,2003,41,7.37,,25.5,
2003-08-31,,40130000,8,22.6,,,0.52,,,,,,,9,2003,40,7.35,,25.5,
2003-09-01,,41300000,9,22.1,,,0.52,,,,,,,9,2003,41,7.41,,25.6,
2003-09-02,,42900000,9,21.8,,,0.52,,,,,,,11,2003,43,7.25,,27,
2003-09-03,,42000000,9,21.2,0.35,1.85,0.52,,,,24.1,,1.2,10,2003,42,7.28,,25.7,
2003-09-04,,41900000,9,23.5,,,0.52,,,,,,,8,2003,42,7.36,,26.1,
2003-09-05,,41300000,9,25.1,,,0.52,,,,,,,8,2003,41,7.36,,25.8,
2003-09-06,,41200000,9,24.2,,,0.52,,,,,,,8,2003,41,7.44,,25,
2003-09-07,,41600000,9,23.3,,,0.52,,,,,,,8,2003,42,7.36,,25.9,
2003-09-08,,41800000,9,20.8,,,0.52,,,,,,,9,2003,42,7.23,,25.7,
2003-09-09,,40500000,9,22.7,0.1,0.97,0.52,,,,25.7,,1.2,9,2003,41,7.4,,25.3,
2003-09-10,,41500000,9,21.4,,,0.52,,,,,,,9,2003,42,7.37,,26,
2003-09-11,,40700000,9,21.4,,,0.52,,,,,,,6,2003,41,7.28,,26.7,
2003-09-12,,40800000,9,25.1,,,0.52,,,,,,,6,2003,41,7.32,,27.3,
2003-09-13,,41700000,9,24.9,,,0.52,,,,,,,6,2003,42,7.22,,26.5,
2003-09-14,,41400000,9,24,,,0.52,,,,,,,6,2003,41,7.36,,25.6,
2003-09-15,,41900000,9,24.2,,,0.52,,,,,,,9,2003,42,7.35,,25.5,
2003-09-16,,41300000,9,21.7,,,0.52,,,,,,,8,2003,41,7.32,,24.6,
2003-09-17,,40900000,9,23.6,0.1,0.8,0.52,,,,25.8,,2,6,2003,41,7.31,,25.7,
2003-09-18,,39800000,9,23.3,,,0.52,,,,,,,7,2003,40,7.29,,26.2,
2003-09-19,,41120000,9,22.3,,,0.52,,,,,,,6,2003,41,7.3,,25.9,
2003-09-20,,41120000,9,23.3,,,0.52,,,,,,,6,2003,41,7.38,,27.2,
2003-09-21,,41100000,9,21.5,,,0.52,,,,,,,8,2003,41,7.13,,25.9,
2003-09-22,,41100000,9,22.7,,,0.52,,,,,,,9,2003,41,7.29,,26.7,
2003-09-23,,42000000,9,21.3,,,0.52,,,,,,,8,2003,42,7.34,,25.9,
2003-09-24,,42400000,9,22,0.22,,0.52,,,,24.6,,1.6,8,2003,42,7.37,,25.4,
2003-09-25,,40800000,9,20.6,,,0.52,,,,,,,8,2003,41,7.43,,25.5,
2003-09-26,,40800000,9,24.2,,,0.52,,,,,,,9,2003,41,7.43,,25,
2003-09-27,,41200000,9,20.4,,,0.52,,,,,,,7,2003,41,7.3,,25.3,
2003-09-28,,41100000,9,23,,,0.52,,,,,,,11,2003,41,7.33,,25.4,
2003-09-29,,41400000,9,21.2,0.3,0.98,0.52,,,,24.8,,2.05,13,2003,41,7.41,,25.5,
2003-09-30,,40700000,9,21.6,,,0.52,,,,,,,12,2003,41,7.36,,25.4,
2003-10-01,,41120000,10,23.6,,,0.52,,,,,,,11,2003,41,7.39,,24.7,
2003-10-02,,41620000,10,24.3,,,0.52,,,,,,,11,2003,42,7.41,,24.9,
2003-10-03,,44120000,10,,,,0.52,,,,,,,12,2003,44,7.35,,24.5,
2003-10-04,,46190000,10,22.6,,,0.52,,,,,,,12,2003,46,7.46,,24.4,
2003-10-05,,43500000,10,23.3,,,0.52,,,,,,,17,2003,44,7.35,,24.6,
2003-10-06,,42870000,10,21.6,,,0.52,,,,,,,16,2003,43,7.38,,25.8,
2003-10-07,,42120000,10,21.1,,,0.52,,,,,,,13,2003,42,7.37,,25.3,
2003-10-08,,44120000,10,22,0.78,1.2,0.52,,,,24.7,,1.7,11,2003,44,7.36,,24.8,
2003-10-09,,43690000,10,21.5,,,0.52,,,,,,,10,2003,44,7.34,,24.8,
2003-10-10,,43810000,10,22.1,,,0.52,,,,,,,12,2003,44,7.41,,23.7,
2003-10-11,,45120000,10,22.7,,,0.52,,,,,,,12,2003,45,7.5,,23.7,
2003-10-12,,40690000,10,22.4,,,0.52,,,,,,,14,2003,41,7.33,,24.8,
2003-10-13,,42310000,10,22.3,,,0.52,,,,,,,13,2003,42,7.24,,25,
2003-10-14,,40810000,10,21.6,0.15,0.9,0.52,,,,24.4,,1.86,12,2003,41,7.36,,24.5,
2003-10-15,,42870000,10,22.8,,,0.52,,,,,,,12,2003,43,7.26,,24.4,
2003-10-16,,43000000,10,20.7,,,0.52,,,,,,,10,2003,43,7.3,,24.3,
2003-10-17,,42120000,10,23.2,,,0.52,,,,,,,13,2003,42,7.23,,25,
2003-10-18,,42000000,10,21.6,,,0.52,,,,,,,16,2003,42,7.25,,25.2,
2003-10-19,,42310000,10,22,,,0.52,,,,,,,41,2003,42,7.51,,24.1,
2003-10-20,,42690000,10,21.1,,,0.52,,,,,,,37,2003,43,7.33,,25.1,
2003-10-21,,41940000,10,21.5,,,0.52,,,,,,,22,2003,42,7.41,,24.6,
2003-10-22,,36870000,10,22,0.41,0.9,0.52,,,,24.8,,1.1,12,2003,37,7.36,,24.4,
2003-10-23,,13300000,10,24.5,,,0.52,,,,,,,19,2003,13,,,,
2003-10-24,,39700000,10,23.4,,,0.52,,,,,,,14,2003,40,7.4,,25,
2003-10-25,,40370000,10,22.1,,,0.52,,,,,,,8,2003,40,7.51,,23.9,
2003-10-26,,43310000,10,22.9,,,0.52,,,,,,,7,2003,43,7.37,,24.7,
2003-10-27,,47370000,10,21.5,,,0.52,,,,,,,8,2003,47,7.33,,25,
2003-10-28,,47000000,10,21.2,0.92,1.23,0.52,,,,23.8,,1.2,9,2003,47,7.36,,25,
2003-10-29,,47370000,10,22.6,,,0.52,,,,,,,9,2003,47,7.39,,23.9,
2003-10-30,,43000000,10,22,,,0.52,,,,,,,8,2003,43,7.5,,22.7,
2003-10-31,,46000000,10,23.1,,,0.52,,,,,,,10,2003,46,7.35,,22.3,
2003-11-01,,48100000,11,20.2,,,0.52,,,,,,,13,2003,48,7.4,,22.2,
2003-11-02,,47300000,11,21.1,,,0.52,,,,,,,8,2003,47,7.4,,21.8,
2003-11-03,,45100000,11,19.7,1.01,1.38,0.52,,,,22.4,,1.2,10,2003,45,7.4,,22.6,
2003-11-04,,48100000,11,20.2,,,0.52,,,,,,,11,2003,48,7.46,,21.9,
2003-11-05,,46800000,11,21.3,,,0.52,,,,,,,8,2003,47,7.43,,21.1,
2003-11-06,,46500000,11,20.9,,,0.52,,,,,,,8,2003,47,7.47,,21.6,
2003-11-07,,44800000,11,20.1,,,0.52,,,,,,,8,2003,45,7.46,,22.2,
2003-11-08,,47000000,11,20.6,,,0.52,,,,,,,10,2003,47,7.41,,22.5,
2003-11-09,,46800000,11,20.9,,,0.52,,,,,,,10,2003,47,7.36,,22.3,
2003-11-10,,43900000,11,18.8,0.7,1.01,0.52,,,,21.4,,1.2,13,2003,44,7.25,,23.1,
2003-11-11,,45600000,11,19.7,,,0.52,,,,,,,10,2003,46,7.51,,22.7,
2003-11-12,,43500000,11,21.5,,,0.52,,,,,,,10,2003,44,7.34,,22.9,
2003-11-13,,51700000,11,19.8,,,0.52,,,,,,,12,2003,52,7.44,,22.4,
2003-11-14,,43400000,11,19.7,,,0.52,,,,,,,11,2003,43,7.52,,22.9,
2003-11-15,,45500000,11,21.6,,,0.52,,,,,,,11,2003,46,7.3,,22.5,
2003-11-16,,45800000,11,20.9,,,0.52,,,,,,,11,2003,46,7.4,,21.9,
2003-11-17,,41800000,11,19.2,0.55,1.49,0.52,,,,22.4,,1.17,14,2003,42,7.47,,22,
2003-11-18,,40900000,11,19.7,,,0.52,,,,,,,10,2003,41,7.39,,22.8,
2003-11-19,,41500000,11,22.2,,,0.52,,,,,,,8,2003,42,7.46,,22.9,
2003-11-20,,40700000,11,22.1,,,0.52,,,,,,,6,2003,41,7.43,,22.9,
2003-11-21,,39500000,11,22.9,,,0.52,,,,,,,6,2003,40,7.43,,22.2,
2003-11-22,,39700000,11,22.5,,,0.52,,,,,,,5,2003,40,7.47,,22.3,
2003-11-23,,40000000,11,21.9,,,0.52,,,,,,,6,2003,40,7.38,,20.9,
2003-11-24,,39800000,11,20,0.57,2.02,0.52,,,,22.8,,0.98,7,2003,40,7.36,,22.1,
2003-11-25,,38600000,11,21.1,,,0.52,,,,,,,6,2003,39,7.36,,18.8,
2003-11-26,,40100000,11,22,,,0.52,,,,,,,7,2003,40,7.5,,21.7,
2003-11-27,,40600000,11,22.1,,,0.52,,,,,,,8,2003,41,7.35,,21.2,
2003-11-28,,38100000,11,20.5,,,0.52,,,,,,,8,2003,38,7.34,,21.5,
2003-11-29,,39100000,11,21.9,,,0.52,,,,,,,8,2003,39,7.5,,21.6,
2003-11-30,,42300000,11,23.4,,,0.52,,,,,,,8,2003,42,7.15,,20.1,
2003-12-01,,42500000,12,21.1,0.32,0.95,0.52,,,,24,,0.93,8,2003,43,7.27,,21.9,
2003-12-02,,41300000,12,20.1,,,0.52,,,,,,,8,2003,41,7.38,,22,
2003-12-03,,39800000,12,21.4,,,0.52,,,,,,,6,2003,40,7.29,,21.4,
2003-12-04,,39400000,12,22.9,,,0.52,,,,,,,6,2003,39,7.4,,21.9,
2003-12-05,,42400000,12,21.2,,,0.52,,,,,,,8,2003,42,7.36,,22.1,
2003-12-06,,43700000,12,20.7,,,0.52,,,,,,,8,2003,44,7.35,,21.6,
2003-12-07,,46700000,12,20.2,,,0.52,,,,,,,8,2003,47,7.28,,20.9,
2003-12-08,,42400000,12,21.9,,,0.52,,,,,,,9,2003,42,7.17,,21.8,
2003-12-09,,41800000,12,19.3,,,0.52,,,,,,,9,2003,42,7.52,,18,
2003-12-10,,48000000,12,20.5,0.78,0.81,0.52,,,,23,,0.6,9,2003,48,7.38,,20.3,
2003-12-11,,51100000,12,20.2,,,0.52,,,,,,,8,2003,51,7.48,,20.2,
2003-12-12,,43200000,12,17.3,,,0.52,,,,,,,8,2003,43,7.44,,20.5,
2003-12-13,,43500000,12,18.5,,,0.52,,,,,,,8,2003,44,7.51,,21.2,
2003-12-14,,50600000,12,20.2,,,0.52,,,,,,,10,2003,51,7.29,,20.1,
2003-12-15,,45300000,12,18.3,,,0.52,,,,,,,12,2003,45,7.31,,20.3,
2003-12-16,,43100000,12,17.9,0.37,0.98,0.52,,,,20.1,,1.2,9,2003,43,7.39,,20.7,
2003-12-17,,42500000,12,19.7,,,0.52,,,,,,,6,2003,43,7.43,,21,
2003-12-18,,41900000,12,20.1,,,0.52,,,,,,,8,2003,42,7.44,,20.9,
2003-12-19,,43400000,12,20.2,,,0.52,,,,,,,8,2003,43,7.41,,20.6,
2003-12-20,,46300000,12,21,,,0.52,,,,,,,8,2003,46,7.39,,21.1,
2003-12-21,,45000000,12,20.1,,,0.52,,,,,,,9,2003,45,7.29,,20.8,
2003-12-22,,43700000,12,17.6,,,0.52,,,,,,,9,2003,44,7.32,,19.7,
2003-12-23,,48400000,12,19,0.36,1.45,0.52,,,,21.2,,0.62,9,2003,48,7.36,,20.3,
2003-12-24,,54300000,12,16.9,,,0.52,,,,,,,11,2003,54,7.29,,20.3,
2003-12-25,,47000000,12,16.2,,,0.52,,,,,,,11,2003,47,7.39,,20.2,
2003-12-26,,45800000,12,15.7,,,0.52,,,,,,,9,2003,46,7.33,,20,
2003-12-27,,44100000,12,20.2,,,0.52,,,,,,,8,2003,44,7.4,,19,
2003-12-28,,43000000,12,20.2,,,0.52,,,,,,,7,2003,43,7.43,,19.5,
2003-12-29,,61800000,12,20.1,,,0.52,,,,,,,7,2003,62,7.55,,20.3,
2003-12-30,,64600000,12,16.6,,,0.52,,,,,,,13,2003,65,7.22,,18.3,
2003-12-31,,52500000,12,12.1,,,0.52,,,,,,,10,2003,53,7.22,,19.5,
2004-01-01,,83170000,1,13.8,,,0.52,,,,,,,10,2004,83,7.4,,19.4,
2004-01-02,,68440000,1,11.4,,,0.52,,,,,,,12,2004,68,7.16,,19,
2004-01-03,,57440000,1,11.6,,,0.52,,,,,,,11,2004,57,7.56,,18.5,
2004-01-04,,53940000,1,13.8,,,0.52,,,,,,,10,2004,54,7.39,,18.7,
2004-01-05,,53720000,1,16.4,0.34,1.4,0.52,,,,18.9,,1.6,10,2004,54,7.37,,19.4,
