Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2012-02-29,,2,1.2,,11.04,0.37,,,,1.44,,0.39,,2012,5.54,,,,
2012-03-01,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,5.29,,,,
2012-03-02,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,4.89,,,,
2012-03-03,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,4.86,,,,
2012-03-04,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,4.95,,,,
2012-03-05,,3,1.15,,11.04,0.37,,,,1.44,,0.39,,2012,4.56,,,,
2012-03-06,,3,1.49,,11.04,0.37,,,,1.44,,0.39,,2012,4.56,,,,
2012-03-07,,3,1.54,,11.04,0.37,,,,1.44,,0.39,,2012,4.49,,,,
2012-03-08,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,4.3,,,,
2012-03-09,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,4.41,,,,
2012-03-10,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,4.5,,,,
2012-03-11,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,4.65,,,,
2012-03-12,,3,1.72,,11.04,0.37,,,,1.44,,0.39,,2012,4.73,,,,
2012-03-13,,3,1.6,,11.04,0.37,,,,1.44,,0.39,,2012,10.49,,,,
2012-03-14,,3,5.7,,11.04,0.37,,,,1.44,,0.39,,2012,11.37,,,,
2012-03-15,,3,1.6,,11.04,0.37,,,,1.44,,0.39,,2012,8.05,,,,
2012-03-16,,3,0.38,,11.04,0.37,,,,1.44,,0.39,,2012,10.66,,,,
2012-03-17,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,8.74,,,,
2012-03-18,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,7.4,,,,
2012-03-19,,3,0.73,,11.04,0.37,,,,1.44,,0.39,,2012,6.19,,,,
2012-03-20,,3,0.55,,11.04,0.37,,,,1.44,,0.39,,2012,5.96,,,,
2012-03-21,,3,0.34,,11.04,0.37,,,,1.44,,0.39,,2012,5.15,,,,
2012-03-22,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,5.26,,,,
2012-03-23,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,4.99,,,,
2012-03-24,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,9.06,,,,
2012-03-25,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,8.99,,,,
2012-03-26,,3,0.38,,11.04,0.37,,,,1.44,,0.39,,2012,6.98,,,,
2012-03-27,,3,0.24,,11.04,0.37,,,,1.44,,0.39,,2012,11.97,,,,
2012-03-28,,3,0.35,,11.04,0.37,,,,1.44,,0.39,,2012,9.42,,,,
2012-03-29,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,7.67,,,,
2012-03-30,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,6.75,,,,
2012-03-31,,3,,,11.04,0.37,,,,1.44,,0.39,,2012,9.25,,,,
2012-04-01,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,7.78,,,,
2012-04-02,,4,0.27,,11.04,0.37,,,,1.44,,0.39,,2012,6.82,,,,
2012-04-03,,4,0.23,,11.04,0.37,,,,1.44,,0.39,,2012,6.41,,,,
2012-04-04,,4,0.24,,11.04,0.37,,,,1.44,,0.39,,2012,5.98,,,,
2012-04-05,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,5.75,,,,
2012-04-06,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,5.68,,,,
2012-04-07,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,5.48,,,,
2012-04-08,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,5.26,,,,
2012-04-09,,4,0.21,,11.04,0.37,,,,1.44,,0.39,,2012,5.25,,,,
2012-04-10,,4,0.17,,11.04,0.37,,,,1.44,,0.39,,2012,5.42,,,,
2012-04-11,,4,0.28,,11.04,0.37,,,,1.44,,0.39,,2012,5.74,,,,
2012-04-12,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,7.46,,,,
2012-04-13,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,6.86,,,,
2012-04-14,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,6.13,,,,
2012-04-15,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,5.8,,,,
2012-04-16,,4,0.32,,11.04,0.37,,,,1.44,,0.39,,2012,5.48,,,,
2012-04-17,,4,0.18,,11.04,0.37,,,,1.44,,0.39,,2012,5.37,,,,
2012-04-18,,4,0.19,,11.04,0.37,,,,1.44,,0.39,,2012,5.21,,,,
2012-04-19,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,5.49,,,,
2012-04-20,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,4.78,,,,
2012-04-21,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,4.88,,,,
2012-04-22,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,4.9,,,,
2012-04-23,,4,0.43,,11.04,0.37,,,,1.44,,0.39,,2012,4.95,,,,
2012-04-24,,4,0.31,,11.04,0.37,,,,1.44,,0.39,,2012,4.62,,,,
2012-04-25,,4,0.19,,11.04,0.37,,,,1.44,,0.39,,2012,4.83,,,,
2012-04-26,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,4.52,,,,
2012-04-27,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,4.53,,,,
2012-04-28,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,4.63,,,,
2012-04-29,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,4.77,,,,
2012-04-30,,4,,,11.04,0.37,,,,1.44,,0.39,,2012,4.57,,,,
2012-05-01,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.55,,,,
2012-05-02,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.72,,,,
2012-05-03,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.54,,,,
2012-05-04,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.68,,,,
2012-05-05,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.54,,,,
2012-05-06,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.5,,,,
2012-05-07,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.13,,,,
2012-05-08,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.27,,,,
2012-05-09,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.39,,,,
2012-05-10,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.28,,,,
2012-05-11,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.21,,,,
2012-05-12,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.27,,,,
2012-05-13,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.41,,,,
2012-05-14,,5,0.23,,11.04,0.37,,,,1.44,,0.39,,2012,4.54,,,,
2012-05-15,,5,0.24,,11.04,0.37,,,,1.44,,0.39,,2012,4.39,,,,
2012-05-16,,5,0.26,,11.04,0.37,,,,1.44,,0.39,,2012,4.25,,,,
2012-05-17,,5,0.32,,11.04,0.37,,,,1.44,,0.39,,2012,4.08,,,,
2012-05-18,,5,0.28,,11.04,0.37,,,,1.44,,0.39,,2012,4.26,,,,
2012-05-19,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.1,,,,
2012-05-20,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.22,,,,
2012-05-21,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.32,,,,
2012-05-22,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.14,,,,
2012-05-23,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.12,,,,
2012-05-24,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.09,,,,
2012-05-25,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.09,,,,
2012-05-26,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.13,,,,
2012-05-27,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,3.91,,,,
2012-05-28,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.3,,,,
2012-05-29,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.15,,,,
2012-05-30,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.08,,,,
2012-05-31,,5,,,11.04,0.37,,,,1.44,,0.39,,2012,4.27,,,,
2012-07-10,0.028,,0.53,0.28,12,,1.5,13.78,0.16,1.8,14.08,0.25,2.5,,4.23,7.1,8.15,23,
2012-11-08,0.027,,0.32,0.11,13,,1.4,14.51,0.095,1.4,14.51,0.15,0.5,,4.55,7.1,7.74,21.1,
2012-11-14,0.02,,0.11,0.036,12,,1,13.036,0.097,1.4,13.436,0.17,2.2,,4.23,7,13.25,20.7,
2012-12-13,0.85,,0.12,0.002,9.3,,1.3,10.602,0.68,1.3,10.602,0.74,1.1,,5.07,7.2,13.11,18.3,
2012-12-19,0.91,,0.1,0.011,8.9,,1.1,10.011,0.58,1.3,10.211,0.64,1.1,,5.34,7.2,8.11,17.5,
2013-01-11,1.6,,0.1,0.019,10,,0.98,10.999,1.5,1.5,11.519,1.6,3.1,,5.68,7.2,8.97,16.4,
2013-01-22,0.51,,0.13,0.21,9.6,,1.3,11.11,0.62,1.3,11.11,0.69,2.9,,5,7.2,8.6,17.2,
2013-02-13,0.61,,0.16,0.54,12,,1.2,13.74,1.1,1.8,14.34,1.2,5,,4.86,7.1,11.25,17.5,
2013-02-22,2.9,,2.9,0.94,12,,4.8,17.74,2.5,5.4,18.34,2.8,13.2,,4.72,7,8.14,17.3,
2013-03-06,2.5,,3.55,0.99,11,,4,15.99,2.6,5.8,17.79,2.6,16,,5.86,7.1,9.61,17.3,
2013-03-20,2.8,,0.18,0.2,13,,0.92,14.12,2.3,0.77,13.97,2.4,2.6,,4.91,7.1,7.64,18.4,
2013-04-03,2.2,,0.11,0.017,11,,0.54,11.557,1.9,2,13.017,2.2,4.4,,5.27,7.1,7.35,19.6,
2013-04-23,2.5,,0.1,0.029,16,,1.8,17.829,2.5,1.5,17.529,2.5,5.4,,4.01,7.1,6.99,21.5,
2013-05-10,0.61,,0.1,0.016,14,,1.5,15.516,0.48,2.2,16.216,0.54,4,,4.01,7,7.86,21.5,
2013-05-16,0.028,,0.1,0.008,12,,1.5,13.508,0.11,2.2,14.208,0.16,4.2,,4.05,7.1,7.14,21.4,
2013-07-18,0.012,,1.29,0.35,12,,1,13.35,0.075,2.2,14.55,0.13,1.4,,3.53,7,5.5,23.1,
2013-10-17,0.27,,0.14,0.09,13,,0.53,13.62,0.55,1.1,14.19,0.61,2.3,,4.43,6.9,9.91,22.8,
2013-10-25,1.2,,0.51,0.15,12,,1,13.15,1.4,1.8,13.95,1.4,3.9,,4.22,6.9,7.34,22.2,
2013-11-15,0.061,,0.18,0.082,13,,0.13,13.212,0.093,1.3,14.382,0.24,3.2,,4.13,7,6.69,21.6,
2013-11-22,0.029,,0.1,0.034,11,,0.35,11.384,0.13,0.88,11.914,0.2,4.3,,4,7,7.67,20.8,
2013-12-06,0.023,,0.86,0.53,13,,0.97,14.5,0.13,1.5,15.03,0.22,3.2,,4.27,7,9.05,18.7,
2013-12-16,0.025,,3.89,0.89,9.6,,4.9,15.39,0.18,5.2,15.69,0.27,3.8,,4.01,7,7.34,19,
2014-01-10,0.027,,1.7,0.065,10,,3.1,13.165,0.35,4,14.065,0.44,3,,4.21,6.9,6.4,18.7,
2014-01-24,0.039,,3.5,3.4,7.3,,4,14.7,0.5,3.4,14.1,0.57,3,,4.39,7,7.5,18.3,
2014-02-12,0.026,,1.03,0.2,8.3,,2.1,10.6,0.2,1.5,10,0.3,3,,4.57,7,7,17.6,
2014-03-08,0.041,,0.1,0.016,9.884,,0.44,10.34,0.19,0.07,9.97,0.22,3,,5.05,,7.8,,
2014-03-19,5.1,,0.19,0.089,17,,0.31,17.399,4.2,0.44,17.529,4.1,3,,4.35,6.9,6,19.5,
2014-04-08,3,,0.09,0.043,10,,0.07,10.113,2.7,1,11.043,2.7,3,,4.88,7,7.22,20.4,
2014-05-08,0.087,,0.86,0.69,13,,1.7,15.39,0.28,1,14.69,0.54,8,,3.67,7,5.86,20.9,
2014-05-14,0.46,,,0.15,13,,0.31,13.46,0.42,1.1,14.25,0.45,3,,3.99,7,7.03,22.6,
2014-05-23,0.32,,,0.03,16,,0.088,16.118,0.74,0.07,16.1,0.76,3,,3.48,7,5.41,22.4,
2014-06-04,0.15,,0.2,0.12,14,,0.48,14.6,0.25,0.26,14.38,0.28,3,,3.44,7,5.75,22.8,
2014-10-15,2.6,,0.57,,15,,,,,1.1,16.1,2.8,,,3.87,,,,
2014-11-19,0.08,,0.208,,15,,,,,1.5,16.5,0.28,,,4.02,,,,
2014-12-10,2.4,,0.0815,,12,,,,,0.09,12.1,2.7,,,11.99,,,,
2015-01-15,3,,4.9,,9,,,,,6.7,15.7,3.4,,,4.06,,,,
2015-02-19,0.03,,2.7,,8.3,,,,,4.6,12.9,0.3,,,5.03,,,,
2015-03-04,1.1,,0.18,,12,,,,,1.5,13.5,0.83,,,4.59,,,,
2015-07-15,,,,,,,,,,,,,,,0,,,,
2015-08-15,,,,,,,,,,,,,,,0,,,,
2015-09-15,,,,,,,,,,,,,,,0,,,,
2015-10-15,,,,,,,,,,,,,,,0,,,,
2015-11-15,,,,,,,,,,,,,,,3.45733333333333,,,,
2015-12-15,,,,,,,,,,,,,,,4.23838709677419,,,,
2016-01-15,,,,,,,,,,,,,,,7.30290322580645,,,,
2016-02-15,,,,,,,,,,,,,,,4.51827586206896,,,,
2016-03-15,,,,,,,,,,,,,,,7.7458064516129,,,,
2016-04-15,,,,,,,,,,,,,,,4.17766666666667,,,,
2016-05-15,,,,,,,,,,,,,,,3.81741935483871,,,,
2016-06-15,,,,,,,,,,,,,,,0,,,,
2016-07-15,,,,,,,,,,,,,,,0,,,,
2016-08-15,,,,,,,,,,,,,,,0,,,,
2016-09-15,,,,,,,,,,,,,,,0,,,,
2016-10-15,,,,,,,,,,,,,,,1.04516129032258,,,,
2016-11-15,,,,,,,,,,,,,,,4.83533333333333,,,,
2016-12-15,,,,,,,,,,,,,,,5.99258064516129,,,,
2017-01-15,,,,,,,,,,,,,,,12.7248387096774,,,,
2017-02-15,,,,,,,,,,,,,,,12.5914285714286,,,,
2017-03-15,,,,,,,,,,,,,,,6.41096774193548,,,,
2017-04-15,,,,,,,,,,,,,,,5.97066666666667,,,,
2017-05-15,,,,,,,,,,,,,,,4.26741935483871,,,,
2017-06-15,,,,,,,,,,,,,,,3.85033333333333,,,,
2017-07-15,,,,,,,,,,,,,,,0,,,,
2017-08-15,,,,,,,,,,,,,,,0,,,,
2017-09-15,,,,,,,,,,,,,,,3.2673,,,,
2017-10-15,,,,,,,,,,,,,,,3.40070967741935,,,,
2017-11-15,,,,,,,,,,,,,,,4.02973333333333,,,,
2017-12-15,,,,,,,,,,,,,,,3.67151612903226,,,,
2018-01-15,,,,,,,,,,,,,,,5.11351612903226,,,,
2018-02-15,,,,,,,,,,,,,,,3.84635714285714,,,,
2018-03-15,,,,,,,,,,,,,,,6.46151612903226,,,,
2018-04-15,,,,,,,,,,,,,,,5.2832,,,,
2018-05-15,,,,,,,,,,,,,,,1.45209677419355,,,,
2018-06-15,,,,,,,,,,,,,,,0,,,,
