Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-01-04,,1,11.69,,,2.69,,,,,,,,18,2000,9.84,7.1,,18.9,
2000-01-11,,1,14.14,1.36,1.43,2.69,,,,,,,,16,2000,11.96,7.2,,18.4,
2000-01-18,,1,11.62,,,2.69,,,,,,,,20,2000,14.08,7,,18.1,
2000-01-24,,1,3.7,,,2.69,,,,,,,,92,2000,29.81,7.2,,16,
2000-01-25,,1,3.31,,,2.69,,,,,,,,20,2000,26.22,7.3,,17.2,
2000-02-01,,2,10.8,,,2.69,,,,,,,,16,2000,13.78,7.3,,18.4,
2000-02-08,,2,8.75,1.22,5.37,2.69,,,,,,,,15,2000,12.82,7.6,,18.7,
2000-02-14,,2,2.58,,,2.69,,,,,,,,55,2000,32.46,8.1,,16.4,
2000-02-16,,2,2.5,,,2.69,,,,,,,,9,2000,23.07,7.4,,17.9,
2000-02-22,,2,4.66,,,2.69,,,,,,,,12,2000,18.64,7.4,,17.5,
2000-03-01,,3,3.52,,,2.69,,,,,,,,11,2000,20.29,7.4,,18.3,
2000-03-07,,3,2.84,,,2.69,,,,,,,,11,2000,19.18,7.3,,17.6,
2000-03-16,,3,4.37,,,2.69,,,,,,,,10,2000,15.5,7.5,,20.1,
2000-03-20,,3,6.9,1.34,6,2.69,,,,,,,,10,2000,14.28,7.3,,18,
2000-03-28,,3,8.34,,,2.69,,,,,,,,10,2000,13.06,7.4,,19.2,
2000-04-04,,4,10.03,,,2.69,,,,,,,,13,2000,11.57,7.4,,19.7,
2000-04-11,,4,11.06,,,2.69,,,,,,,,13,2000,12.1,7.3,,20.4,
2000-04-18,,4,10.07,0.85,5.11,2.69,,,,,,,,10,2000,13.3,7.4,,20.3,
2000-04-25,,4,11.34,,,2.69,,,,,,,,9,2000,12.3,7.3,,21.5,
2000-05-02,,5,11.5,,,2.69,,,,,,,,12,2000,11.71,7.4,,21.7,
2000-05-10,,5,10.21,1.23,4.34,2.69,,,,,,,,10,2000,12.67,7.4,,20.6,
2000-05-16,,5,9.46,,,2.69,,,,,,,,11,2000,12.52,7.4,,20.9,
2000-05-25,,5,11.48,,,2.69,,,,,,,,10,2000,12.18,7.4,,22.2,
2000-05-30,,5,9.19,,,2.69,,,,,,,,7,2000,12.23,7.3,,22.4,
2000-06-08,,6,13.46,,,2.69,,,,,,,,10,2000,12.39,7.4,,22,
2000-06-13,,6,17.83,,,2.69,,,,,,,,12,2000,11.75,7.2,,24.1,
2000-06-14,,6,14.16,,,2.69,,,,,,,,7,2000,11.75,7.2,,24.9,
2000-06-19,,6,16.12,,,2.69,,,,,,,,13,2000,12.41,7.4,,23.4,
2000-06-25,,6,17.72,,,2.69,,,,,,,,21,2000,12.39,7.4,,23.7,
2000-06-26,,6,15.38,0.66,1.36,2.69,,,,,,,,14,2000,13.15,7.4,,23.7,
2000-06-27,,6,15.24,,,2.69,,,,,,,,10,2000,11.95,7.4,,24,
2000-06-28,,6,12.76,,,2.69,,,,,,,,19,2000,11.81,7.4,,23.8,
2000-06-29,,6,11.94,,,2.69,,,,,,,,19,2000,12.02,7.4,,23,
2000-07-02,,7,7.82,,,2.69,,,,,,,,13,2000,12.73,7.3,,22.6,
2000-07-04,,7,11.16,,,2.69,,,,,,,,20,2000,12.44,7.3,,23.5,
2000-07-05,,7,9.14,,,2.69,,,,,,,,18,2000,12.03,7.4,,22.5,
2000-07-06,,7,10.9,,,2.69,,,,,,,,15,2000,11.91,7.3,,23.4,
2000-07-09,,7,8.5,,,2.69,,,,,,,,14,2000,12.37,7.4,,23.8,
2000-07-10,,7,7.37,,,2.69,,,,,,,,10,2000,12.02,7.4,,23.3,
2000-07-11,,7,10.3,0.97,4.91,2.69,,,,,,,,13,2000,12.03,7.4,,23.5,
2000-07-12,,7,9.11,,,2.69,,,,,,,,12,2000,11.99,7.3,,23.1,
2000-07-13,,7,8.7,,,2.69,,,,,,,,13,2000,11.87,7.2,,23.5,
2000-07-16,,7,7.22,,,2.69,,,,,,,,12,2000,12.58,7.4,,22.8,
2000-07-17,,7,9.3,,,2.69,,,,,,,,12,2000,11.97,7.3,,23.3,
2000-07-18,,7,7.79,,,2.69,,,,,,,,14,2000,11.67,7.3,,23.9,
2000-07-19,,7,8.22,,,2.69,,,,,,,,12,2000,11.8,7.4,,23.8,
2000-07-20,,7,9.38,,,2.69,,,,,,,,10,2000,11.76,7.4,,23.6,
2000-07-23,,7,8.65,,,2.69,,,,,,,,7,2000,12.08,7.4,,24,
2000-07-24,,7,10.87,,,2.69,,,,,,,,9,2000,11.92,7.3,,24.5,
2000-07-25,,7,10.38,,,2.69,,,,,,,,10,2000,11.61,7.5,,24.6,
2000-07-26,,7,10.72,,,2.69,,,,,,,,10,2000,11.72,7.4,,23.6,
2000-07-27,,7,10.4,,,2.69,,,,,,,,11,2000,11.46,7.4,,24.4,
2000-07-30,,7,8.04,,,2.69,,,,,,,,14,2000,12.36,7.3,,23.9,
2000-07-31,,7,5.72,,,2.69,,,,,,,,12,2000,11.95,7.3,,24.9,
2000-08-01,,8,8.61,,,2.69,,,,,,,,14,2000,12.05,7.3,,26,
2000-08-02,,8,9.93,,,2.69,,,,,,,,11,2000,12,7.4,,25.6,
2000-08-03,,8,8.39,,,2.69,,,,,,,,12,2000,11.57,7.4,,24.1,
2000-08-08,,8,9.61,,,2.69,,,,,,,,18,2000,11.38,7.3,,24.1,
2000-08-15,,8,8.73,,,2.69,,,,,,,,11,2000,11.67,7.5,,24.5,
2000-08-22,,8,8.67,0.37,3.48,2.69,,,,,,,,13,2000,11.48,7.5,,23.8,
2000-08-30,,8,9.73,,,2.69,,,,,,,,18,2000,11.3,7.3,,23.4,
2000-09-06,,9,12.54,,,2.69,,,,,,,,16,2000,11.18,7.5,,24.6,
2000-09-13,,9,10.58,,,2.69,,,,,,,,14,2000,11.38,7.4,,24.9,
2000-09-18,,9,9.06,0.55,1.58,2.69,,,,,,,,9,2000,11.5,7.2,,25.6,
2000-09-26,,9,10.29,,,2.69,,,,,,,,16,2000,11.5,7.2,,24.8,
2000-10-01,,10,9.76,,,2.69,,,,,,,,13,2000,11.5,7.3,,24.1,
2000-10-04,,10,9.15,0.58,5.94,2.69,,,,,,,,18,2000,11.18,7.3,,23.4,
2000-10-08,,10,9.46,,,2.69,,,,,,,,15,2000,11.36,7.4,,23.3,
2000-10-10,,10,10.09,,,2.69,,,,,,,,17,2000,10.81,7.3,,23,
2000-10-15,,10,10.89,,,2.69,,,,,,,,15,2000,11.11,7.2,,23.2,
2000-10-17,,10,12.52,,,2.69,,,,,,,,13,2000,11.16,7.3,,23.9,
2000-10-23,,10,10.62,,,2.69,,,,,,,,14,2000,11.08,7,,23,
2000-10-25,,10,12.14,,,2.69,,,,,,,,12,2000,14.13,7.3,,21.9,
2000-10-29,,10,6.32,,,2.69,,,,,,,,12,2000,13.37,7.3,,21.3,
2000-10-31,,10,6.96,,,2.69,,,,,,,,12,2000,11.61,7.3,,21.7,
2000-11-05,,11,6.37,,,2.69,,,,,,,,12,2000,11.4,7.4,,22,
2000-11-08,,11,8.72,,,2.69,,,,,,,,12,2000,10.03,7.1,,20.2,
2000-11-12,,11,7.95,,,2.69,,,,,,,,11,2000,10.38,7.2,,19.3,
2000-11-15,,11,7.88,,,2.69,,,,,,,,13,2000,11.26,7.3,,21.5,
2000-11-19,,11,7.56,,,2.69,,,,,,,,12,2000,11.44,7.3,,21.2,
2000-11-21,,11,8.75,,,2.69,,,,,,,,13,2000,12,7.1,,20,
2000-11-26,,11,9.86,,,2.69,,,,,,,,12,2000,10.96,7.2,,19.2,
2000-11-29,,11,10.76,,,2.69,,,,,,,,15,2000,11.69,7.2,,20,
2000-12-03,,12,8.05,,,2.69,,,,,,,,13,2000,11.2,7.3,,19.2,
2000-12-05,,12,8.73,,,2.69,,,,,,,,15,2000,10.9,7.1,,17.7,
2000-12-10,,12,7.84,,,2.69,,,,,,,,12,2000,11.54,7.3,,19.9,
2000-12-12,,12,9.35,,,2.69,,,,,,,,12,2000,10.96,7.3,,19.6,
2000-12-17,,12,7.77,,,2.69,,,,,,,,11,2000,11.36,7.2,,18.6,
2000-12-18,,12,8.33,1.37,5.53,2.69,,,,,,,,13,2000,11.13,7.2,,19.2,
2000-12-25,,12,7.5,,,2.69,,,,,,,,12,2000,11.32,7.3,,21.7,
2000-12-26,,12,10.93,,,2.69,,,,,,,,11,2000,11.39,7.3,,19.3,
2001-01-01,,1,9.67,,,2.69,,,,,,,,12,2001,11.31,7.4,,18.8,
2001-01-02,,1,10.62,,,2.69,,,,,,,,12,2001,11.2,7.2,,18.1,
2001-01-08,,1,8.26,,,2.69,,,,,,,,14,2001,13.03,7.3,,19,
2001-01-17,,1,9.94,,,2.69,,,,,,,,13,2001,10.85,7.3,,18.5,
2001-01-21,,1,9.07,0.81,3.86,2.69,,,,,,,,14,2001,11.67,7.2,,17.6,
2001-01-31,,1,8.51,,,2.69,,,,,,,,12,2001,11.67,7,,18,
2001-02-05,,2,10.23,,,2.69,,,,,,,,12,2001,11.64,7.1,,19,
2001-02-13,,2,5.47,,,2.69,,,,,,,,9,2001,20.82,7.1,,17.1,
2001-02-19,,2,6.75,,,2.69,,,,,,,,9,2001,21.13,7.2,,16.8,
2001-03-12,,3,10.29,1.37,4.28,2.69,,,,,,,,17,2001,13.44,7.3,,18.7,
2001-03-19,,3,6.31,,,2.69,,,,,,,,13,2001,12.46,7.3,,20.6,
2001-03-29,,3,9.26,,,2.69,,,,,,,,11,2001,11.75,7.4,,20.4,
2001-04-03,,4,8.95,,,2.69,,,,,,,,16,2001,11.57,7.5,,19.4,
2001-04-11,,4,9.95,,,2.69,,,,,,,,10,2001,11.24,7.3,,19.4,
2001-04-17,,4,11.02,1.6,4.73,2.69,,,,,,,,13,2001,11.56,7.5,,20.1,
2001-04-23,,4,12.52,,,2.69,,,,,,,,18,2001,11.06,7.6,,21,
2001-04-24,,4,10.26,,,2.69,,,,,,,,13,2001,11.16,7.4,,21.6,
2001-05-01,,5,8.94,1.83,5.23,2.69,,,,,,,,12,2001,11.37,7.4,,21.4,
2001-05-08,,5,9.2,,,2.69,,,,,,,,10,2001,10.79,7.3,,23.2,
2001-05-16,,5,5.71,,,2.69,,,,,,,,12,2001,11.67,7.5,,23.2,
2001-05-23,,5,6.86,,,2.69,,,,,,,,10,2001,10.94,7.3,,22.9,
2001-05-29,,5,10.62,,,2.69,,,,,,,,15,2001,11.01,7.3,,23.4,
2001-06-05,,6,9.34,,,2.69,,,,,,,,11,2001,11.08,7.6,,23.5,
2001-06-13,,6,8.63,1.18,4.67,2.69,,,,,,,,10,2001,11.8,7.1,,23.5,
2001-06-20,,6,9.38,,,2.69,,,,,,,,10,2001,11.07,7.2,,25.2,
2001-06-26,,6,12,,,2.69,,,,,,,,16,2001,11.09,7.2,,24.1,
2001-07-04,,7,7.5,,,2.69,,,,,,,,11,2001,11.74,7.3,,24.6,
2001-07-10,,7,7.14,,,2.69,,,,,,,,10,2001,10.8,7.1,,24.4,
2001-07-18,,7,10.64,0.87,3.68,2.69,,,,,,,,12,2001,10.52,7.2,,24,
2001-07-24,,7,10.32,,,2.69,,,,,,,,12,2001,11.17,7.2,,23.5,
2001-08-02,,8,10.32,,,2.69,,,,,,,,14,2001,10.45,7.5,,23.4,
2001-08-08,,8,9.85,,,2.69,,,,,,,,12,2001,11.42,7.3,,24.7,
2001-08-15,,8,8.66,,,2.69,,,,,,,,14,2001,10.96,7.2,,23.5,
2001-08-21,,8,7.04,1.04,4.2,2.69,,,,,,,,13,2001,11.61,7.2,,23.4,
2001-08-26,,8,7.07,,,2.69,,,,,,,,14,2001,12.22,7,,24.9,
2001-09-05,,9,7.48,,,2.69,,,,,,,,11,2001,11.06,7.1,,20.1,
2001-09-13,,9,5.88,,,2.69,,,,,,,,15,2001,10.86,7.4,,23,
2001-09-19,,9,5.64,1.16,8.06,2.69,,,,,,,,14,2001,10.97,7.2,,22.6,
2001-09-25,,9,7.47,,,2.69,,,,,,,,13,2001,11.38,7.4,,23.4,
2001-10-02,,10,8.01,,,2.69,,,,,,,,14,2001,10.94,6.9,,23.8,
2001-10-10,,10,7.35,1.25,7.72,2.69,,,,,,,,14,2001,10.44,7.1,,23.7,
2001-10-18,,10,6.44,,,2.69,,,,,,,,14,2001,10.79,7.1,,22.8,
2001-10-23,,10,7.77,,,2.69,,,,,,,,15,2001,10.36,7.1,,23.4,
2001-10-30,,10,7.72,,,2.69,,,,,,,,14,2001,11.84,7.1,,22.6,
2001-11-06,,11,8.52,,,2.69,,,,,,,,10,2001,10.53,7,,22.6,
2001-11-14,,11,5.7,,,2.69,,,,,,,,14,2001,11.87,7.1,,22,
2001-11-20,,11,6.75,0.74,5.66,2.69,,,,,,,,13,2001,11.02,7,,23,
2001-11-29,,11,3.39,,,2.69,,,,,,,,16,2001,22.08,7.3,,20,
2001-12-04,,12,2.13,,,2.69,,,,,,,,15,2001,16.44,7.2,,19.2,
2001-12-12,,12,6.88,,,2.69,,,,,,,,14,2001,12.33,7.2,,19.2,
2001-12-20,,12,4.08,,,2.69,,,,,,,,15,2001,17.53,7.1,,17.7,
2001-12-25,,12,4.88,,,2.69,,,,,,,,15,2001,14.68,7.2,,18.2,
2002-01-03,,1,2.52,,,2.69,,,,,,,,14,2002,25.61,7.2,,18,
2002-01-08,,1,4.73,,,2.69,,,,,,,,17,2002,16.26,7.4,,18.5,
2002-01-16,,1,7.43,,,2.69,,,,,,,,12,2002,12.99,7.2,,17.5,
2002-01-24,,1,8.54,0.61,0.68,2.69,,,,,,,,13,2002,11.85,7.2,,17.8,
2002-01-30,,1,8.27,,,2.69,,,,,,,,8,2002,12.72,7.4,,17.9,
2002-02-05,,2,10.04,,,2.69,,,,,,,,13,2002,11.95,7.2,,19.7,
2002-02-13,,2,10.32,,,2.69,,,,,,,,13,2002,11.54,7.1,,17.6,
2002-02-21,,2,4.93,1.2,5.29,2.69,,,,,,,,10,2002,14.25,7.2,,19.6,
2002-02-26,,2,8.63,,,2.69,,,,,,,,10,2002,12.38,7.4,,19.2,
2002-03-05,,3,7.59,,,2.69,,,,,,,,14,2002,11.67,7.3,,19.6,
2002-03-13,,3,5.16,,,2.69,,,,,,,,10,2002,12.16,7.2,,18.5,
2002-03-21,,3,6.27,,,2.69,,,,,,,,10,2002,11.75,7.1,,19.8,
2002-03-26,,3,7.28,,,2.69,,,,,,,,13,2002,12.69,7.2,,19.6,
2002-04-02,,4,7.31,,,2.69,,,,,,,,12,2002,11.99,7.4,,20.3,
2002-04-11,,4,7.42,1.65,7.91,2.69,,,,,,,,10,2002,11.05,7.4,,21,
2002-04-17,,4,9.53,,,2.69,,,,,,,,11,2002,11.42,7.3,,19.8,
2002-04-23,,4,9.32,,,2.69,,,,,,,,9,2002,10.7,7.5,,22.8,
2002-05-02,,5,5.79,,,2.69,,,,,,,,10,2002,11,7.3,,20.7,
2002-05-08,,5,6.99,,,2.69,,,,,,,,10,2002,10.9,7.1,,21.7,
2002-05-15,,5,8.07,,,2.69,,,,,,,,10,2002,11.06,7.2,,22.1,
2002-05-23,,5,4.84,1.87,6.43,2.69,,,,,,,,11,2002,11.6,7.4,,21.6,
2002-05-28,,5,6.08,,,2.69,,,,,,,,10,2002,11.7,7.3,,22.2,
2002-06-04,,6,8.12,,,2.69,,,,,,,,10,2002,11.28,7.2,,22.9,
2002-06-12,,6,6.99,,,2.69,,,,,,,,8,2002,11.47,7.1,,22.5,
2002-06-20,,6,5.82,1.13,5.82,2.69,,,,,,,,9,2002,10.9,7.1,,23.1,
2002-06-25,,6,6.68,,,2.69,,,,,,,,9,2002,11.1,7,,23.6,
2002-07-02,,7,7.12,,,2.69,,,,,,,,8,2002,11.46,7.1,,24,
2002-07-10,,7,5.76,,,2.69,,,,,,,,11,2002,11.22,7.1,,25.2,
2002-07-16,,7,5.91,,,2.69,,,,,,,,9,2002,11.04,7.1,,23.4,
2002-07-24,,7,5.96,0.06,6.34,2.69,,,,,,,,11,2002,11.24,7.2,,23.7,
2002-07-31,,7,7.7,,,2.69,,,,,,,,10,2002,11.3,7.2,,24.2,
2002-08-06,,8,7.55,,,2.69,,,,,,,,13,2002,10.86,7.3,,24,
2002-08-14,,8,7.42,0.5,5.24,2.69,,,,,,,,11,2002,11.1,7.2,,24,
2002-08-22,,8,6.78,,,2.69,,,,,,,,12,2002,10.63,7.3,,21.2,
2002-08-28,,8,6.48,,,2.69,,,,,,,,10,2002,11.1,7,,23.5,
2002-09-04,,9,7.88,,,2.69,,,,,,,,14,2002,11.16,7.2,,23.3,
2002-09-10,,9,6.92,,,2.69,,,,,,,,12,2002,10.86,7.2,,23.6,
2002-09-19,,9,5.5,,,2.69,,,,,,,,15,2002,10.68,7.2,,24.4,
2002-09-24,,9,7.21,0.85,4.09,2.69,,,,,,,,12,2002,10.56,7.2,,24,
2002-10-02,,10,7.95,0.68,2.8,2.69,,,,,,,,15,2002,10.22,7.2,,21.8,
2002-10-09,,10,7.28,,,2.69,,,,,,,,11,2002,10.54,7.1,,23.8,
2002-10-17,,10,5.01,,,2.69,,,,,,,,12,2002,10.01,7,,22,
2002-10-22,,10,6.02,,,2.69,,,,,,,,15,2002,10.15,7.3,,22.1,
2002-10-29,,10,6.53,,,2.69,,,,,,,,13,2002,9.9,7,,20.6,
2002-11-05,,11,8.51,,,2.69,,,,,,,,14,2002,9.9,7.3,,21.9,
2002-11-14,,11,5.54,,,2.69,,,,,,,,14,2002,10.53,7.1,,21.8,
2002-11-20,,11,6.94,0.76,5.08,2.69,,,,,,,,14,2002,10.49,7.2,,21.2,
2002-12-03,,12,9.45,,,2.69,,,,,,,,14,2002,10.36,7.3,,20.1,
2002-12-12,,12,6.58,,,2.69,,,,,,,,13,2002,10.85,7.2,,19.4,
2002-12-17,,12,2,,,2.69,,,,,,,,13,2002,21.92,7.3,,18.4,
2002-12-25,,12,4.14,0.7,6.96,2.69,,,,,,,,14,2002,14.5,7.2,,18.3,
2003-01-01,,1,5.12,,,2.69,,,,,,,,16,2003,19.02,7.4,,19.6,
2003-01-07,,1,6.3,,,2.69,,,,,,,,16,2003,13.6,7.1,,17.8,
2003-01-15,,1,8.67,,,2.69,,,,,,,,11,2003,14.29,7.3,,18.8,
2003-01-22,,1,5.76,,,2.69,,,,,,,,16,2003,14.11,7.1,,18,
2003-01-29,,1,6.19,,,2.69,,,,,,,,14,2003,13.3,7.3,,19,
2003-02-04,,2,6.21,,,2.69,,,,,,,,19,2003,12.14,7.1,,19.3,
2003-02-12,,2,8.93,,,2.69,,,,,,,,15,2003,12.75,7.3,,18.5,
2003-02-20,,2,5.44,,,2.69,,,,,,,,14,2003,13.3,7.4,,18.1,
2003-02-23,,2,6.32,1.51,4.55,2.69,,,,,,,,16,2003,13.8,7.2,,19,
2003-02-26,,2,6.64,,,2.69,,,,,,,,10,2003,11.82,7.2,,18.9,
2003-03-05,,3,9.12,,,2.69,,,,,,,,12,2003,11.33,7.1,,19.9,
2003-03-12,,3,7.88,,,2.69,,,,,,,,13,2003,11.03,7.3,,20.2,
2003-03-20,,3,9.36,,,2.69,,,,,,,,14,2003,11.78,7.2,,20,
2003-03-25,,3,8.91,1.08,4.25,2.69,,,,,,,,13,2003,11.13,6.7,,22.7,
2003-04-01,,4,9.54,1.16,3.63,2.69,,,,,,,,12,2003,11.05,7.4,,19.6,
2003-04-08,,4,9.23,,,2.69,,,,,,,,12,2003,11.43,7.2,,21.9,
2003-04-17,,4,6.35,,,2.69,,,,,,,,12,2003,12.24,7.3,,21.4,
2003-04-23,,4,7.75,,,2.69,,,,,,,,13,2003,10.98,7.3,,20,
2003-05-01,,5,8.17,,,2.69,,,,,,,,12,2003,12.31,7.2,,21.3,
2003-05-08,,5,6.15,,,2.69,,,,,,,,12,2003,12.14,7.4,,19.7,
2003-05-14,,5,10.09,1.31,4.43,2.69,,,,,,,,11,2003,11.12,7.3,,20.9,
2003-05-22,,5,6.92,,,2.69,,,,,,,,12,2003,11.48,7.1,,22.6,
2003-05-28,,5,11.36,,,2.69,,,,,,,,14,2003,11.63,7.2,,23.9,
2003-06-03,,6,7.53,,,2.69,,,,,,,,12,2003,11.78,7.3,,23.3,
2003-06-12,,6,7.87,,,2.69,,,,,,,,12,2003,11.59,7.3,,22,
2003-06-17,,6,9.04,,,2.69,,,,,,,,12,2003,11.6,7.2,,22.6,
2003-06-25,,6,9.86,1.04,4.89,2.69,,,,,,,,12,2003,10.94,7.2,,24.4,
2003-07-02,,7,7.71,,,2.69,,,,,,,,16,2003,11.27,7.2,,23.8,
2003-07-09,,7,8.29,,,2.69,,,,,,,,12,2003,10.99,7.3,,24.2,
2003-07-17,,7,7.8,,,2.69,,,,,,,,14,2003,11.05,7.2,,20.8,
2003-07-22,,7,8.68,,,2.69,,,,,,,,13,2003,11.11,7.2,,24.5,
2003-07-30,,7,7,,,2.69,,,,,,,,12,2003,11.64,7.2,,23.9,
2003-08-05,,8,9.51,,,2.69,,,,,,,,15,2003,11.28,7,,24.2,
2003-08-13,,8,6.67,,,2.69,,,,,,,,11,2003,10.96,7.1,,24.7,
2003-08-21,,8,8.82,,,2.69,,,,,,,,18,2003,11.17,7.1,,22.7,
2003-08-27,,8,7.75,0.58,2.8,2.69,,,,,,,,12,2003,11.34,7.1,,23.5,
2003-09-03,,9,9.06,1.13,2.39,2.69,,,,,,,,16,2003,11.04,7.2,,24.7,
2003-09-09,,9,9.9,,,2.69,,,,,,,,19,2003,10.7,7.3,,21.3,
2003-09-18,,9,7.92,,,2.69,,,,,,,,17,2003,10.87,7.2,,23.1,
2003-09-23,,9,9.86,,,2.69,,,,,,,,20,2003,10.67,7.2,,25,
2003-10-01,,10,8.83,,,2.69,,,,,,,,17,2003,11.63,7.3,,23.2,
2003-10-07,,10,11.16,,,2.69,,,,,,,,15,2003,10.62,7.1,,23.5,
2003-10-16,,10,8.08,,,2.69,,,,,,,,14,2003,10.39,7.3,,22.5,
2003-10-22,,10,7.34,0.34,3.34,2.69,,,,,,,,21,2003,10.19,7.2,,22.9,
2003-10-28,,10,9.41,,,2.69,,,,,,,,13,2003,10.35,7.1,,23.9,
2003-11-05,,11,8.5,,,2.69,,,,,,,,20,2003,9.87,7.2,,21.6,
2003-11-13,,11,8.54,,,2.69,,,,,,,,14,2003,10.32,7.2,,21.8,
2003-11-19,,11,7.94,,,2.69,,,,,,,,13,2003,10.73,7.2,,21.1,
2003-11-25,,11,8.8,1.52,2.4,2.69,,,,,,,,16,2003,10.49,7.3,,19.8,
2003-12-03,,12,8.19,,,2.69,,,,,,,,13,2003,11.51,7.3,,21,
2003-12-10,,12,5.71,1.3,0.65,2.69,,,,,,,,18,2003,14.11,7.4,,19.5,
2003-12-18,,12,7.47,,,2.69,,,,,,,,20,2003,11.24,7.2,,17.7,
2003-12-23,,12,7.08,,,2.69,,,,,,,,16,2003,13.9,7.4,,20.4,
2003-12-30,,12,3.88,,,2.69,,,,,,,,8,2003,23.18,7.3,,17.5,
2004-01-06,,1,6.65,,,2.69,,,,,,,,15,2004,14.24,7.1,,18,
2004-01-14,,1,9.2,,,2.69,,,,,,,,16,2004,12.49,7.3,,17.8,
2004-01-20,,1,9.78,1.19,3.99,2.69,,,,,,,,13,2004,11.9,7.4,,18.7,
2004-01-29,,1,9,,,2.69,,,,,,,,12,2004,11.45,7.2,,18.5,
2004-02-03,,2,5.85,,,2.69,,,,,,,,13,2004,17.86,7,,17.3,
2004-02-11,,2,8.59,1.4,6.2,2.69,,,,,,,,12,2004,11.93,7.3,,18.3,
2004-02-19,,2,3.49,,,2.69,,,,,,,,11,2004,20.24,7,,17.4,
2004-02-24,,2,7.84,,,2.69,,,,,,,,10,2004,14.42,7.3,,18.8,
2004-03-02,,3,5.13,,,2.69,,,,,,,,10,2004,16.32,7.5,,18,
2004-03-10,,3,10.4,,,2.69,,,,,,,,12,2004,12.53,7.2,,20.3,
2004-03-16,,3,9.57,,,2.69,,,,,,,,13,2004,11.44,7.2,,21.3,
2004-03-25,,3,10.32,1.67,4.22,2.69,,,,,,,,12,2004,13.17,7.1,,20,
2004-03-30,,3,8.55,,,2.69,,,,,,,,10,2004,11.62,7.3,,20,
2004-04-06,,4,9.23,,,2.69,,,,,,,,9,2004,11.56,7.3,,20.3,
2004-04-14,,4,9.14,1.69,5.48,2.69,,,,,,,,10,2004,10.88,7.3,,20.7,
2004-04-20,,4,10.28,,,2.69,,,,,,,,9,2004,11.77,7.3,,20.7,
2004-04-27,,4,10.48,,,2.69,,,,,,,,9,2004,11.02,7.1,,23.3,
2004-05-04,,5,10.34,1.34,5.12,2.69,,,,,,,,9,2004,11,7.1,,22.6,
2004-05-12,,5,10.97,,,2.69,,,,,,,,11,2004,11.05,7.2,,22.4,
2004-05-19,,5,9.08,,,2.69,,,,,,,,9,2004,10.6,7.1,,22.5,
2004-05-26,,5,10.41,,,2.69,,,,,,,,9,2004,11.14,7.1,,22.4,
2004-06-01,,6,12.26,,,2.69,,,,,,,,10,2004,11.11,7.2,,24.1,
2004-06-08,,6,12.76,,,2.69,,,,,,,,16,2004,11.12,7.1,,22.5,
2004-06-15,,6,14.54,,,2.69,,,,,,,,18,2004,10.92,7.1,,24.3,
2004-06-22,,6,14.16,0.59,2.94,2.69,,,,,,,,14,2004,11.18,7.3,,23.1,
2004-06-30,,6,12.6,,,2.69,,,,,,,,14,2004,10.9,7.3,,22.9,
2004-07-02,,7,11.53,,,2.69,,,,,,,,15,2004,11.17,7.2,,23.7,
2004-07-05,,7,11.07,,,2.69,,,,,,,,15,2004,11.75,7.3,,23.2,
2004-07-08,,7,9.6,,,2.69,,,,,,,,17,2004,10.9,7.1,,23.2,
2004-07-13,,7,10.25,,,2.69,,,,,,,,16,2004,10.82,7,,23.8,
2004-07-14,,7,8.66,,,2.69,,,,,,,,13,2004,10.83,7.1,,24.3,
2004-07-15,,7,8.56,,,2.69,,,,,,,,14,2004,10.75,7.1,,24.3,
2004-07-19,,7,10.29,,,2.69,,,,,,,,14,2004,11.22,7,,25.3,
2004-07-20,,7,10.2,,,2.69,,,,,,,,16,2004,11.07,7,,24.5,
2004-07-21,,7,8.08,,,2.69,,,,,,,,12,2004,10.75,7.1,,24.6,
2004-07-22,,7,7.82,,,2.69,,,,,,,,11,2004,10.9,7.2,,24.1,
2004-07-25,,7,10.67,,,2.69,,,,,,,,16,2004,11.4,7.3,,24,
2004-07-26,,7,8.13,,,2.69,,,,,,,,12,2004,11.07,7.1,,24.5,
2004-07-27,,7,8.72,,,2.69,,,,,,,,13,2004,10.91,7.2,,23.8,
2004-07-28,,7,8.26,1.63,4.55,2.69,,,,,,,,15,2004,10.88,7.2,,23.6,
2004-07-29,,7,10.3,,,2.69,,,,,,,,14,2004,11.14,7.1,,23.6,
2004-08-01,,8,8.38,,,2.69,,,,,,,,16,2004,11.58,7.2,,23.5,
2004-08-02,,8,8.6,,,2.69,,,,,,,,18,2004,11.17,7.2,,23.5,
2004-08-03,,8,9.72,0.91,5.18,2.69,,,,,,,,14,2004,11.07,7.2,,23.6,
2004-08-04,,8,8.42,,,2.69,,,,,,,,14,2004,10.89,6.9,,24,
2004-08-05,,8,7.81,,,2.69,,,,,,,,16,2004,10.76,7.2,,23.5,
2004-08-08,,8,8.44,,,2.69,,,,,,,,16,2004,11.41,7.3,,25.1,
2004-08-09,,8,8.19,,,2.69,,,,,,,,16,2004,10.95,7.1,,24.3,
2004-08-10,,8,8.06,,,2.69,,,,,,,,18,2004,11.04,7.1,,24.4,
