Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2014-11-12,4.7,,0.06,,30,,,,,0.18,30.2,4.8,,,11.706,,,,
2014-11-19,4.8,,0.05,,27,,,,,0.18,27.2,5.2,,,9.487,,,,
2014-11-26,,,0.04,,26,,,,,0.7,26.7,4.6,,,13.815,,,,
2014-12-02,,,0.04,,26,,,,,0,26.1,4.7,,,19.25,,,,
2014-12-09,3.2,,0.03,,20,,,,,0.66,20.7,3.2,,,14.838,,,,
2014-12-16,1.6,,0.04,,14,,,,,0.31,14.3,1.8,,,30.516,,,,
2014-12-23,,,0.04,,14,,,,,0.35,14.4,2.1,,,26.963,,,,
2014-12-30,,,0.04,,22,,,,,0.09,22.1,3.1,,,15.441,,,,
2015-01-06,,,0.05,,24,,,,,0.44,24.4,4.1,,,15.379,,,,
2015-01-14,4.4,,0.04,,24,,,,,0.48,24.5,4.5,,,14.45,,,,
2015-01-21,4.4,,0.03,,25,,,,,0.35,25.4,4.8,,,13.361,,,,
2015-01-27,,,0.04,,23,,,,,0.26,23.3,4,,,13.991,,,,
2015-02-03,,,0.04,,25,,,,,0.13,25.1,4.9,,,12.313,,,,
2015-02-11,3.8,,0.03,,19,,,,,0,19.1,3.7,,,16.912,,,,
2015-02-17,,,0.03,,21,,,,,0.35,21.4,3.6,,,15.263,,,,
2015-02-25,4.3,,0.03,,23,,,,,0.48,23.5,4.4,,,13.992,,,,
2015-03-04,,,0.03,,21,,,,,0.48,21.5,4.4,,,13.615,,,,
2015-03-10,4.5,,0.02,,23,,,,,0.48,23.5,4.5,,,13.186,,,,
2015-03-18,4.9,,0.04,,24,,,,,0.13,24.1,5.1,,,12.418,,,,
2015-03-24,,,0.03,,24,,,,,0.18,24.2,5.4,,,12.746,,,,
2015-07-15,,,,,,,,,,,,,,,8.62809677419355,,,,
2015-08-15,,,,,,,,,,,,,,,8.71741935483871,,,,
2015-09-15,,,,,,,,,,,,,,,9.13536666666667,,,,
2015-10-15,,,,,,,,,,,,,,,10.9058064516129,,,,
2015-11-15,,,,,,,,,,,,,,,11.7741,,,,
2015-12-15,,,,,,,,,,,,,,,13.9233548387097,,,,
2016-01-15,,,,,,,,,,,,,,,19.5084838709677,,,,
2016-02-15,,,,,,,,,,,,,,,14.8987931034483,,,,
2016-03-15,,,,,,,,,,,,,,,20.6437419354839,,,,
2016-04-15,,,,,,,,,,,,,,,13.7996333333333,,,,
2016-05-15,,,,,,,,,,,,,,,11.5050322580645,,,,
2016-06-15,,,,,,,,,,,,,,,9.83829166666667,,,,
2016-07-15,,,,,,,,,,,,,,,9.64887096774194,,,,
2016-08-15,,,,,,,,,,,,,,,9.8761935483871,,,,
2016-09-15,,,,,,,,,,,,,,,9.60323333333333,,,,
2016-10-15,,,,,,,,,,,,,,,11.7297419354839,,,,
2016-11-15,,,,,,,,,,,,,,,13.3083666666667,,,,
2016-12-15,,,,,,,,,,,,,,,16.3654838709677,,,,
2017-01-15,,,,,,,,,,,,,,,21.6063225806452,,,,
2017-02-15,,,,,,,,,,,,,,,20.6368928571429,,,,
2017-03-15,,,,,,,,,,,,,,,20.9430967741935,,,,
2017-04-15,,,,,,,,,,,,,,,19.3669,,,,
2017-05-15,,,,,,,,,,,,,,,14.0237096774194,,,,
2017-06-15,,,,,,,,,,,,,,,12.4067666666667,,,,
2017-07-15,,,,,,,,,,,,,,,11.478064516129,,,,
2017-08-15,,,,,,,,,,,,,,,11.4361290322581,,,,
2017-09-15,,,,,,,,,,,,,,,11.6996666666667,,,,
2017-10-15,,,,,,,,,,,,,,,11.7674193548387,,,,
2017-11-15,,,,,,,,,,,,,,,13.3106666666667,,,,
2017-12-15,,,,,,,,,,,,,,,12.6906451612903,,,,
2018-01-15,,,,,,,,,,,,,,,15.3890322580645,,,,
2018-02-15,,,,,,,,,,,,,,,13.6189285714286,,,,
2018-03-15,,,,,,,,,,,,,,,17.5632258064516,,,,
2018-04-15,,,,,,,,,,,,,,,17.592,,,,
2018-05-15,,,,,,,,,,,,,,,12.7554838709677,,,,
2018-06-15,,,,,,,,,,,,,,,11.6283333333333,,,,
